title_link,titles,posted_date,hacking_type,hacking_sub_type
https://thehackernews.com/2024/01/zero-day-alert-update-chrome-now-to-fix.html,  Zero-Day Alert: Update Chrome Now to Fix New Actively Exploited Vulnerability ,17-01-2024, Browser Security ,Vulnerability
https://thehackernews.com/2024/01/alert-over-178000-sonicwall-firewalls.html,"  Alert: Over 178,000 SonicWall Firewalls Potentially Vulnerable to Exploits - Act Now ",16-01-2024, Vulnerability ,Network Security
https://thehackernews.com/2024/01/case-study-cookie-privacy-monster-in.html,  Case Study: The Cookie Privacy Monster in Big Global Retail ,16-01-2024, Data Security ,Privacy Compliance
https://thehackernews.com/2024/01/remcos-rat-spreading-through-adult.html,  Remcos RAT Spreading Through Adult Games in New Attack Wave ,16-01-2024, Botnet ,Malware
https://thehackernews.com/2024/01/inferno-malware-masqueraded-as-coinbase.html,"  Inferno Malware Masqueraded as Coinbase, Drained $87 Million from 137,000 Victims ",16-01-2024, Cryptocurrency ,Cyber Threat
https://thehackernews.com/2024/01/hackers-weaponize-windows-flaw-to.html,  Hackers Weaponize Windows Flaw to Deploy Crypto-Siphoning Phemedrone Stealer ,16-01-2024, Cryptocurrency ,Windows Security
https://thehackernews.com/2024/01/opera-myflaw-bug-could-let-hackers-run.html,  Opera MyFlaw Bug Could Let Hackers Run ANY File on Your Mac or Windows ,15-01-2024, Vulnerability ,Browser Security
https://thehackernews.com/2024/01/3-ransomware-group-newcomers-to-watch.html,  3 Ransomware Group Newcomers to Watch in 2024 ,15-01-2024, Ransomware ,Cybercrime
https://thehackernews.com/2024/01/high-severity-flaws-uncovered-in-bosch.html,  High-Severity Flaws Uncovered in Bosch Thermostats and Smart Nutrunners ,15-01-2024, Operational Technology ,Network Security
https://thehackernews.com/2024/01/balada-injector-infects-over-7100.html,"  Balada Injector Infects Over 7,100 WordPress Sites Using Plugin Vulnerability ",15-01-2024, Website Security ,Vulnerability
https://thehackernews.com/2024/01/ddos-attacks-on-environmental-services.html,"  DDoS Attacks on the Environmental Services Industry Surge by 61,839% in 2023 ",15-01-2024, Server Security ,Cyber Attack
https://thehackernews.com/2024/01/new-findings-challenge-attribution-in.html,  New Findings Challenge Attribution in Denmark's Energy Sector Cyberattacks ,14-01-2024, Cyber Attack ,Vulnerability
https://thehackernews.com/2024/01/critical-rce-vulnerability-uncovered-in.html,  Critical RCE Vulnerability Uncovered in Juniper SRX Firewalls and EX Switches ,13-01-2024, Vulnerability ,Network Security
https://thehackernews.com/2024/01/29-year-old-ukrainian-cryptojacking.html,  29-Year-Old Ukrainian Cryptojacking Kingpin Arrested for Exploiting Cloud Services ,13-01-2024, Cryptojacking ,Cloud Security
https://thehackernews.com/2024/01/nation-state-actors-weaponize-ivanti.html,"  Nation-State Actors Weaponize Ivanti VPN Zero-Days, Deploying 5 Malware Families ",12-01-2024, Vulnerability ,Threat Intelligence
https://thehackernews.com/2024/01/medusa-ransomware-on-rise-from-data.html,  Medusa Ransomware on the Rise: From Data Leaks to Multi-Extortion ,12-01-2024, Ransomware ,Dark Web
https://thehackernews.com/2024/01/urgent-gitlab-releases-patch-for.html,  Urgent: GitLab Releases Patch for Critical Vulnerabilities - Update ASAP ,12-01-2024, DevSecOps ,Software security
https://thehackernews.com/2024/01/cryptominers-targeting-misconfigured.html,  Cryptominers Targeting Misconfigured Apache Hadoop and Flink with Rootkit in New Attacks ,12-01-2024, Cryptocurrency ,Malware
https://thehackernews.com/2024/01/act-now-cisa-flags-active-exploitation.html,  Act Now: CISA Flags Active Exploitation of Microsoft SharePoint Vulnerability ,12-01-2024, Cyber Attack ,Vulnerability
https://thehackernews.com/2024/01/threat-actors-increasingly-abusing.html,  Threat Actors Increasingly Abusing GitHub for Malicious Purposes ,11-01-2024, Cybersecurity ,Software Security
https://thehackernews.com/2024/01/new-poc-exploit-for-apache-ofbiz.html,  New PoC Exploit for Apache OfBiz Vulnerability Poses Risk to ERP Systems ,11-01-2024, Vulnerability ,Cyber Attack
https://thehackernews.com/2024/01/new-python-based-fbot-hacking-toolkit.html,  New Python-based FBot Hacking Toolkit Aims at Cloud and SaaS Platforms ,11-01-2024, Cloud Security ,Cyber Attacks
https://thehackernews.com/2024/01/there-is-ransomware-armageddon-coming.html,  There is a Ransomware Armageddon Coming for Us All ,11-01-2024, Artificial Intelligence ,Biometric Security
https://thehackernews.com/2024/01/atomic-stealer-gets-upgrade-targeting.html,  Atomic Stealer Gets an Upgrade - Targeting Mac Users with Encrypted Payload ,11-01-2024, Malvertising ,Cyber Attacks
https://thehackernews.com/2024/01/mandiants-x-account-was-hacked-using.html,  Mandiant's X Account Was Hacked Using Brute-Force Attack ,11-01-2024, Online Security ,Cryptocurrency
https://thehackernews.com/2024/01/chinese-hackers-exploit-zero-day-flaws.html,  Chinese Hackers Exploit Zero-Day Flaws in Ivanti Connect Secure and Policy Secure ,11-01-2024, Cybersecurity ,Zero-Day
https://thehackernews.com/2024/01/cisco-fixes-high-risk-vulnerability.html,  Cisco Fixes High-Risk Vulnerability Impacting Unity Connection Software ,11-01-2024, Vulnerability ,Patch Management
https://thehackernews.com/2024/01/noabot-latest-mirai-based-botnet.html,  NoaBot: Latest Mirai-Based Botnet Targeting SSH Servers for Crypto Mining ,10-01-2024, Server Security ,Cryptocurrency
https://thehackernews.com/2024/01/getting-off-attack-surface-hamster.html,  Getting off the Attack Surface Hamster Wheel: Identity Can Help  ,10-01-2024, Attack Surface ,Cybersecurity
https://thehackernews.com/2024/01/free-decryptor-released-for-black-basta.html,  Free Decryptor Released for Black Basta and Babuk's Tortilla Ransomware Victims ,10-01-2024, Ransomware ,Data Security
https://thehackernews.com/2024/01/ftc-bans-outlogic-x-mode-from-selling.html,  FTC Bans Outlogic (X-Mode) From Selling Sensitive Location Data ,10-01-2024, Privacy ,Regulatory Compliance
https://thehackernews.com/2024/01/microsofts-january-2024-windows-update.html,  Microsoft's January 2024 Windows Update Patches 48 New Vulnerabilities ,10-01-2024, Vulnerability ,Windows Security
https://thehackernews.com/2024/01/cisa-flags-6-vulnerabilities-apple.html,"  CISA Flags 6 Vulnerabilities - Apple, Apache, Adobe, D-Link, Joomla Under Attack ",10-01-2024, Patch Management ,Threat Intelligence
https://thehackernews.com/2024/01/alert-water-curupira-hackers-actively.html,  Alert: Water Curupira Hackers Actively Distributing PikaBot Loader Malware ,09-01-2024, Malware ,Cyber Threat
https://thehackernews.com/2024/01/turkish-hackers-exploiting-poorly.html,  Turkish Hackers Exploiting Poorly Secured MS SQL Servers Across the Globe ,09-01-2024, Data Security ,Cyber Attack
https://thehackernews.com/2024/01/why-public-links-expose-your-saas.html,  Why Public Links Expose Your SaaS Attack Surface ,09-01-2024, SaaS Security ,Data Security
https://thehackernews.com/2024/01/alert-new-vulnerabilities-discovered-in.html,  Alert: New Vulnerabilities Discovered in QNAP and Kyocera Device Manager ,09-01-2024, Network Security ,Data Protection
https://thehackernews.com/2024/01/beware-youtube-videos-promoting-cracked.html,  Beware! YouTube Videos Promoting Cracked Software Distribute Lumma Stealer ,09-01-2024, Malware ,Cyber Threat
https://thehackernews.com/2024/01/syrian-hackers-distributing-stealthy-c.html,  Syrian Hackers Distributing Stealthy C#-Based Silver RAT to Cybercriminals ,08-01-2024, Malware ,Cybercrime
https://thehackernews.com/2024/01/unifying-security-tech-beyond-stack.html,  Unifying Security Tech Beyond the Stack: Integrating SecOps with Managed Risk and Strategy ,08-01-2024, SecOps ,Threat Detection
https://thehackernews.com/2024/01/webinar-leverage-zero-trust-security-to.html,  Webinar – Leverage Zero Trust Security to Minimize Your Attack Surface ,08-01-2024, Cyber Security ,Zero Trust
https://thehackernews.com/2024/01/nist-warns-of-security-and-privacy.html,  NIST Warns of Security and Privacy Risks from Rapid AI System Deployment ,08-01-2024, Artificial Intelligence ,Cyber Security
https://thehackernews.com/2024/01/doj-charges-19-worldwide-in-68-million.html,  DoJ Charges 19 Worldwide in $68 Million xDedic Dark Web Marketplace Fraud ,08-01-2024, Financial Fraud ,Cybercrime
https://thehackernews.com/2024/01/north-koreas-cyber-heist-dprk-hackers.html,  North Korea's Cyber Heist: DPRK Hackers Stole $600 Million in Cryptocurrency in 2023 ,08-01-2024, Cryptocurrency ,Financial Crime
https://thehackernews.com/2024/01/sea-turtle-cyber-espionage-campaign.html,  Sea Turtle Cyber Espionage Campaign Targets Dutch IT and Telecom Companies ,06-01-2024, Cyber Espionage ,Supply Chain Attack
https://thehackernews.com/2024/01/pro-iranian-hacker-group-targeting.html,  Pro-Iranian Hacker Group Targeting Albania with No-Justice Wiper Malware ,06-01-2024, Malware ,Cyber Attack
https://thehackernews.com/2024/01/spectralblur-new-macos-backdoor-threat.html,  SpectralBlur: New macOS Backdoor Threat from North Korean Hackers ,05-01-2024, Endpoint Security ,Malware
https://thehackernews.com/2024/01/exposed-secrets-are-everywhere-heres.html,  Exposed Secrets are Everywhere. Here's How to Tackle Them ,05-01-2024, Threat Intelligence ,Security Automation
https://thehackernews.com/2024/01/orange-spain-faces-bgp-traffic-hijack.html,  Orange Spain Faces BGP Traffic Hijack After RIPE Account Hacked by Malware ,05-01-2024, Network Security ,Malware
https://thehackernews.com/2024/01/alert-ivanti-releases-patch-for.html,  Alert: Ivanti Releases Patch for Critical Vulnerability in Endpoint Manager Solution ,05-01-2024, Vulnerability ,Network Security
https://thehackernews.com/2024/01/russian-hackers-had-covert-access-to.html,  Russian Hackers Had Covert Access to Ukraine's Telecom Giant for Months ,05-01-2024, Cyber Attack ,Data Breach
https://thehackernews.com/2024/01/new-bandook-rat-variant-resurfaces.html,"  New Bandook RAT Variant Resurfaces, Targeting Windows Machines ",05-01-2024, Malware ,Cyber Espionage
https://thehackernews.com/2024/01/three-ways-to-supercharge-your-software.html,  Three Ways To Supercharge Your Software Supply Chain Security ,04-01-2024, Ethical Hacking ,Vulnerability Assessment
https://thehackernews.com/2024/01/beware-3-malicious-pypi-packages-found.html,  Beware: 3 Malicious PyPI Packages Found Targeting Linux with Crypto Miners ,04-01-2024, Cryptocurrency Miner ,Malware
https://thehackernews.com/2024/01/uac-0050-group-using-new-phishing.html,  UAC-0050 Group Using New Phishing Tactics to Distribute Remcos RAT ,04-01-2024, Software Security ,Malware
https://thehackernews.com/2024/01/mandiants-twitter-account-restored.html,  Mandiant's Twitter Account Restored After Six-Hour Crypto Scam Hack ,04-01-2024, Cryptocurrency ,Social Media
https://thehackernews.com/2024/01/malware-using-google-multilogin-exploit.html,  Malware Using Google MultiLogin Exploit to Maintain Access Despite Password Reset ,03-01-2024, Malware ,Data Theft
https://thehackernews.com/2024/01/5-ways-to-reduce-saas-security-risks.html,  5 Ways to Reduce SaaS Security Risks ,03-01-2024, Attack Surface ,SaaS Security
https://thehackernews.com/2024/01/smtp-smuggling-new-threat-enables.html,  SMTP Smuggling: New Flaw Lets Attackers Bypass Security and Spoof Emails ,03-01-2024, Cyber Threat ,Email Security
https://thehackernews.com/2024/01/doj-slams-xcast-with-10-million-fine.html,  DOJ Slams XCast with $10 Million Fine Over Massive Illegal Robocall Operation ,03-01-2024, VoIP Service ,Regulatory Compliance
https://thehackernews.com/2024/01/the-definitive-enterprise-browser.html,  The Definitive Enterprise Browser Buyer's Guide ,02-01-2024, Browser Security ,Threat Protection
https://thehackernews.com/2024/01/google-settles-5-billion-privacy.html,  Google Settles $5 Billion Privacy Lawsuit Over Tracking Users in 'Incognito Mode' ,02-01-2024, Data Privacy ,Online Tracking
https://thehackernews.com/2024/01/new-variant-of-dll-search-order.html,  New Variant of DLL Search Order Hijacking Bypasses Windows 10 and 11 Protections ,01-01-2024, Windows Security ,Vulnerability
https://thehackernews.com/2024/01/new-terrapin-flaw-could-let-attackers.html,  New Terrapin Flaw Could Let Attackers Downgrade SSH Protocol Security ,01-01-2024, Encryption ,Network Security
https://thehackernews.com/2024/01/new-jinxloader-targeting-users-with.html,  New JinxLoader Targeting Users with Formbook and XLoader Malware ,01-01-2024, Malware ,Dark Web
https://thehackernews.com/2023/12/beware-scam-as-service-aiding.html,  Beware: Scam-as-a-Service Aiding Cybercriminals in Crypto Wallet-Draining Attacks ,30-12-2023, Cryptocurrency ,Phishing Scam
https://thehackernews.com/2023/12/albanian-parliament-and-one-albania.html,  Albanian Parliament and One Albania Telecom Hit by Cyber Attacks ,29-12-2023, Cyber Attack ,Web Security
https://thehackernews.com/2023/12/cert-ua-uncovers-new-malware-wave.html,"  CERT-UA Uncovers New Malware Wave Distributing OCEANMAP, MASEPIE, STEELHOOK ",29-12-2023, Email Security ,Malware
https://thehackernews.com/2023/12/kimsuky-hackers-deploying-appleseed.html,"  Kimsuky Hackers Deploying AppleSeed, Meterpreter, and TinyNuke in Latest Attacks ",29-12-2023, Malware ,Cyber Threat
https://thehackernews.com/2023/12/microsoft-disables-msix-app-installer.html,  Microsoft Disables MSIX App Installer Protocol Widely Used in Malware Attacks ,29-12-2023, Malware ,Endpoint Security
https://thehackernews.com/2023/12/google-cloud-resolves-privilege.html,  Google Cloud Resolves Privilege Escalation Flaw Impacting Kubernetes Service ,28-12-2023, Cloud Security ,Data Protection
https://thehackernews.com/2023/12/most-sophisticated-iphone-hack-ever.html,  Most Sophisticated iPhone Hack Ever Exploited Apple's Hidden Hardware Feature ,28-12-2023, Spyware ,Hardware Security
https://thehackernews.com/2023/12/new-rugmi-malware-loader-surges-with.html,  New Rugmi Malware Loader Surges with Hundreds of Daily Detections ,28-12-2023, Malware ,Cyber Threat
https://thehackernews.com/2023/12/critical-zero-day-in-apache-ofbiz-erp.html,  Critical Zero-Day in Apache OfBiz ERP System Exposes Businesses to Attack ,27-12-2023, Zero-Day ,Vulnerability
https://thehackernews.com/2023/12/chinese-hackers-exploited-new-zero-day.html,  Chinese Hackers Exploited New Zero-Day in Barracuda's ESG Appliances ,27-12-2023, Zero-Day ,Email Security
https://thehackernews.com/2023/12/new-sneaky-xamalicious-android-malware.html,"  New Sneaky Xamalicious Android Malware Hits Over 327,000 Devices ",27-12-2023, Privacy ,App Security
https://thehackernews.com/2023/12/warning-poorly-secured-linux-ssh.html,  Warning: Poorly Secured Linux SSH Servers Under Attack for Cryptocurrency Mining ,27-12-2023, Malware ,Server Security
https://thehackernews.com/2023/12/carbanak-banking-malware-resurfaces.html,  Carbanak Banking Malware Resurfaces with New Ransomware Tactics ,26-12-2023, Malware ,Cybercrime
https://thehackernews.com/2023/12/cloud-atlas-spear-phishing-attacks.html,  Cloud Atlas' Spear-Phishing Attacks Target Russian Agro and Research Companies ,25-12-2023, Cyber Espionage ,Malware
https://thehackernews.com/2023/12/british-lapsus-teen-members-sentenced.html,  British LAPSUS$ Teen Members Sentenced for High-Profile Attacks ,24-12-2023, Cyber Crime ,Data Breach
https://thehackernews.com/2023/12/rogue-wordpress-plugin-exposes-e.html,  Rogue WordPress Plugin Exposes E-Commerce Sites to Credit Card Theft ,22-12-2023, Skimming ,Web Security
https://thehackernews.com/2023/12/operation-rusticweb-rust-based-malware.html,  Operation RusticWeb: Rust-Based Malware Targets Indian Government Entities ,22-12-2023, Malware ,Cyber Threat
https://thehackernews.com/2023/12/decoy-microsoft-word-documents-used-to.html,  Decoy Microsoft Word Documents Used to Deliver Nim-Based Malware ,22-12-2023, Social Engineering ,Malware Analysis
https://thehackernews.com/2023/12/uac-0099-using-winrar-exploit-to-target.html,  UAC-0099 Using WinRAR Exploit to Target Ukrainian Firms with LONEPAGE Malware ,22-12-2023, Malware ,Cyber Attack
