title_link,titles,posted_date,hacking_type,hacking_sub_type,hacking_subtype
https://thehackernews.com/2024/01/mfa-spamming-and-fatigue-when-security.html,  MFA Spamming and Fatigue: When Security Measures Go Wrong ,2024-01-18, Authentication Security ,Passwords,Passwords
https://thehackernews.com/2024/01/pixiefail-uefi-flaws-expose-millions-of.html,"  PixieFail UEFI Flaws Expose Millions of Computers to RCE, DoS, and Data Theft ",2024-01-18, Firmware Security ,Vulnerability,Vulnerability
https://thehackernews.com/2024/01/iranian-hackers-masquerades-as.html,  Iranian Hackers Masquerade as Journalists to Spy on Israel-Hamas War Experts ,2024-01-18, Cyber Espionage ,Threat Intelligence,Threat Intelligence
https://thehackernews.com/2024/01/pax-pos-terminal-flaw-could-allow.html,  PAX PoS Terminal Flaw Could Allow Attackers to Tamper with Transactions ,2024-01-17, Financial Data ,Vulnerability,Vulnerability
https://thehackernews.com/2024/01/combating-ip-leaks-into-ai-applications.html,  This Free Discovery Tool Finds and Mitigates AI-SaaS Risks ,2024-01-17, SaaS Security ,Machine Learning,Machine Learning
https://thehackernews.com/2024/01/feds-warn-of-androxgh0st-botnet.html,"  Feds Warn of AndroxGh0st Botnet Targeting AWS, Azure, and Office 365 Credentials ",2024-01-17, Botnet ,Cloud Security,Cloud Security
https://thehackernews.com/2024/01/webinar-art-of-privilege-escalation-how.html,  Webinar: The Art of Privilege Escalation - How Hackers Become Admins ,2024-01-17, Cyber Threat ,Live Webinar,Live Webinar
https://thehackernews.com/2024/01/new-ishutdown-method-exposes-hidden.html,  New iShutdown Method Exposes Hidden Spyware Like Pegasus on Your iPhone ,2024-01-17, Spyware ,Forensic Analysis,Forensic Analysis
https://thehackernews.com/2024/01/github-rotates-keys-after-high-severity.html,  GitHub Rotates Keys After High-Severity Vulnerability Exposes Credentials ,2024-01-17, Vulnerability ,Software Security,Software Security
https://thehackernews.com/2024/01/citrix-vmware-and-atlassian-hit-with.html,"  Citrix, VMware, and Atlassian Hit with Critical Flaws — Patch ASAP! ",2024-01-17, Vulnerability ,Cyber Threat,Cyber Threat
https://thehackernews.com/2024/01/zero-day-alert-update-chrome-now-to-fix.html,  Zero-Day Alert: Update Chrome Now to Fix New Actively Exploited Vulnerability ,2024-01-17, Browser Security ,Vulnerability,Vulnerability
https://thehackernews.com/2024/01/alert-over-178000-sonicwall-firewalls.html,"  Alert: Over 178,000 SonicWall Firewalls Potentially Vulnerable to Exploits - Act Now ",2024-01-16, Vulnerability ,Network Security,Network Security
https://thehackernews.com/2024/01/case-study-cookie-privacy-monster-in.html,  Case Study: The Cookie Privacy Monster in Big Global Retail ,2024-01-16, Data Security ,Privacy Compliance,Privacy Compliance
https://thehackernews.com/2024/01/remcos-rat-spreading-through-adult.html,  Remcos RAT Spreading Through Adult Games in New Attack Wave ,2024-01-16, Botnet ,Malware,Malware
https://thehackernews.com/2024/01/inferno-malware-masqueraded-as-coinbase.html,"  Inferno Malware Masqueraded as Coinbase, Drained $87 Million from 137,000 Victims ",2024-01-16, Cryptocurrency ,Cyber Threat,Cyber Threat
https://thehackernews.com/2024/01/hackers-weaponize-windows-flaw-to.html,  Hackers Weaponize Windows Flaw to Deploy Crypto-Siphoning Phemedrone Stealer ,2024-01-16, Cryptocurrency ,Windows Security,Windows Security
https://thehackernews.com/2024/01/opera-myflaw-bug-could-let-hackers-run.html,  Opera MyFlaw Bug Could Let Hackers Run ANY File on Your Mac or Windows ,2024-01-15, Vulnerability ,Browser Security,Browser Security
https://thehackernews.com/2024/01/3-ransomware-group-newcomers-to-watch.html,  3 Ransomware Group Newcomers to Watch in 2024 ,2024-01-15, Ransomware ,Cybercrime,Cybercrime
https://thehackernews.com/2024/01/high-severity-flaws-uncovered-in-bosch.html,  High-Severity Flaws Uncovered in Bosch Thermostats and Smart Nutrunners ,2024-01-15, Operational Technology ,Network Security,Network Security
https://thehackernews.com/2024/01/balada-injector-infects-over-7100.html,"  Balada Injector Infects Over 7,100 WordPress Sites Using Plugin Vulnerability ",2024-01-15, Website Security ,Vulnerability,Vulnerability
https://thehackernews.com/2024/01/ddos-attacks-on-environmental-services.html,"  DDoS Attacks on the Environmental Services Industry Surge by 61,839% in 2023 ",2024-01-15, Server Security ,Cyber Attack,Cyber Attack
https://thehackernews.com/2024/01/new-findings-challenge-attribution-in.html,  New Findings Challenge Attribution in Denmark's Energy Sector Cyberattacks ,2024-01-14, Cyber Attack ,Vulnerability,Vulnerability
https://thehackernews.com/2024/01/critical-rce-vulnerability-uncovered-in.html,  Critical RCE Vulnerability Uncovered in Juniper SRX Firewalls and EX Switches ,2024-01-13, Vulnerability ,Network Security,Network Security
https://thehackernews.com/2024/01/29-year-old-ukrainian-cryptojacking.html,  29-Year-Old Ukrainian Cryptojacking Kingpin Arrested for Exploiting Cloud Services ,2024-01-13, Cryptojacking ,Cloud Security,Cloud Security
https://thehackernews.com/2024/01/nation-state-actors-weaponize-ivanti.html,"  Nation-State Actors Weaponize Ivanti VPN Zero-Days, Deploying 5 Malware Families ",2024-01-12, Vulnerability ,Threat Intelligence,Threat Intelligence
https://thehackernews.com/2024/01/medusa-ransomware-on-rise-from-data.html,  Medusa Ransomware on the Rise: From Data Leaks to Multi-Extortion ,2024-01-12, Ransomware ,Dark Web,Dark Web
https://thehackernews.com/2024/01/urgent-gitlab-releases-patch-for.html,  Urgent: GitLab Releases Patch for Critical Vulnerabilities - Update ASAP ,2024-01-12, DevSecOps ,Software security,Software security
https://thehackernews.com/2024/01/cryptominers-targeting-misconfigured.html,  Cryptominers Targeting Misconfigured Apache Hadoop and Flink with Rootkit in New Attacks ,2024-01-12, Cryptocurrency ,Malware,Malware
https://thehackernews.com/2024/01/act-now-cisa-flags-active-exploitation.html,  Act Now: CISA Flags Active Exploitation of Microsoft SharePoint Vulnerability ,2024-01-12, Cyber Attack ,Vulnerability,Vulnerability
https://thehackernews.com/2024/01/threat-actors-increasingly-abusing.html,  Threat Actors Increasingly Abusing GitHub for Malicious Purposes ,2024-01-11, Cybersecurity ,Software Security,Software Security
https://thehackernews.com/2024/01/new-poc-exploit-for-apache-ofbiz.html,  New PoC Exploit for Apache OfBiz Vulnerability Poses Risk to ERP Systems ,2024-01-11, Vulnerability ,Cyber Attack,Cyber Attack
https://thehackernews.com/2024/01/new-python-based-fbot-hacking-toolkit.html,  New Python-based FBot Hacking Toolkit Aims at Cloud and SaaS Platforms ,2024-01-11, Cloud Security ,Cyber Attacks,Cyber Attacks
https://thehackernews.com/2024/01/there-is-ransomware-armageddon-coming.html,  There is a Ransomware Armageddon Coming for Us All ,2024-01-11, Artificial Intelligence ,Biometric Security,Biometric Security
https://thehackernews.com/2024/01/atomic-stealer-gets-upgrade-targeting.html,  Atomic Stealer Gets an Upgrade - Targeting Mac Users with Encrypted Payload ,2024-01-11, Malvertising ,Cyber Attacks,Cyber Attacks
https://thehackernews.com/2024/01/mandiants-x-account-was-hacked-using.html,  Mandiant's X Account Was Hacked Using Brute-Force Attack ,2024-01-11, Online Security ,Cryptocurrency,Cryptocurrency
https://thehackernews.com/2024/01/chinese-hackers-exploit-zero-day-flaws.html,  Chinese Hackers Exploit Zero-Day Flaws in Ivanti Connect Secure and Policy Secure ,2024-01-11, Cybersecurity ,Zero-Day,Zero-Day
https://thehackernews.com/2024/01/cisco-fixes-high-risk-vulnerability.html,  Cisco Fixes High-Risk Vulnerability Impacting Unity Connection Software ,2024-01-11, Vulnerability ,Patch Management,Patch Management
https://thehackernews.com/2024/01/noabot-latest-mirai-based-botnet.html,  NoaBot: Latest Mirai-Based Botnet Targeting SSH Servers for Crypto Mining ,2024-01-10, Server Security ,Cryptocurrency,Cryptocurrency
https://thehackernews.com/2024/01/getting-off-attack-surface-hamster.html,  Getting off the Attack Surface Hamster Wheel: Identity Can Help  ,2024-01-10, Attack Surface ,Cybersecurity,Cybersecurity
https://thehackernews.com/2024/01/free-decryptor-released-for-black-basta.html,  Free Decryptor Released for Black Basta and Babuk's Tortilla Ransomware Victims ,2024-01-10, Ransomware ,Data Security,Data Security
https://thehackernews.com/2024/01/ftc-bans-outlogic-x-mode-from-selling.html,  FTC Bans Outlogic (X-Mode) From Selling Sensitive Location Data ,2024-01-10, Privacy ,Regulatory Compliance,Regulatory Compliance
https://thehackernews.com/2024/01/microsofts-january-2024-windows-update.html,  Microsoft's January 2024 Windows Update Patches 48 New Vulnerabilities ,2024-01-10, Vulnerability ,Windows Security,Windows Security
https://thehackernews.com/2024/01/cisa-flags-6-vulnerabilities-apple.html,"  CISA Flags 6 Vulnerabilities - Apple, Apache, Adobe, D-Link, Joomla Under Attack ",2024-01-10, Patch Management ,Threat Intelligence,Threat Intelligence
https://thehackernews.com/2024/01/alert-water-curupira-hackers-actively.html,  Alert: Water Curupira Hackers Actively Distributing PikaBot Loader Malware ,2024-01-09, Malware ,Cyber Threat,Cyber Threat
https://thehackernews.com/2024/01/turkish-hackers-exploiting-poorly.html,  Turkish Hackers Exploiting Poorly Secured MS SQL Servers Across the Globe ,2024-01-09, Data Security ,Cyber Attack,Cyber Attack
https://thehackernews.com/2024/01/why-public-links-expose-your-saas.html,  Why Public Links Expose Your SaaS Attack Surface ,2024-01-09, SaaS Security ,Data Security,Data Security
https://thehackernews.com/2024/01/alert-new-vulnerabilities-discovered-in.html,  Alert: New Vulnerabilities Discovered in QNAP and Kyocera Device Manager ,2024-01-09, Network Security ,Data Protection,Data Protection
https://thehackernews.com/2024/01/beware-youtube-videos-promoting-cracked.html,  Beware! YouTube Videos Promoting Cracked Software Distribute Lumma Stealer ,2024-01-09, Malware ,Cyber Threat,Cyber Threat
https://thehackernews.com/2024/01/syrian-hackers-distributing-stealthy-c.html,  Syrian Hackers Distributing Stealthy C#-Based Silver RAT to Cybercriminals ,2024-01-08, Malware ,Cybercrime,Cybercrime
https://thehackernews.com/2024/01/unifying-security-tech-beyond-stack.html,  Unifying Security Tech Beyond the Stack: Integrating SecOps with Managed Risk and Strategy ,2024-01-08, SecOps ,Threat Detection,Threat Detection
https://thehackernews.com/2024/01/webinar-leverage-zero-trust-security-to.html,  Webinar – Leverage Zero Trust Security to Minimize Your Attack Surface ,2024-01-08, Cyber Security ,Zero Trust,Zero Trust
https://thehackernews.com/2024/01/nist-warns-of-security-and-privacy.html,  NIST Warns of Security and Privacy Risks from Rapid AI System Deployment ,2024-01-08, Artificial Intelligence ,Cyber Security,Cyber Security
https://thehackernews.com/2024/01/doj-charges-19-worldwide-in-68-million.html,  DoJ Charges 19 Worldwide in $68 Million xDedic Dark Web Marketplace Fraud ,2024-01-08, Financial Fraud ,Cybercrime,Cybercrime
https://thehackernews.com/2024/01/north-koreas-cyber-heist-dprk-hackers.html,  North Korea's Cyber Heist: DPRK Hackers Stole $600 Million in Cryptocurrency in 2023 ,2024-01-08, Cryptocurrency ,Financial Crime,Financial Crime
https://thehackernews.com/2024/01/sea-turtle-cyber-espionage-campaign.html,  Sea Turtle Cyber Espionage Campaign Targets Dutch IT and Telecom Companies ,2024-01-06, Cyber Espionage ,Supply Chain Attack,Supply Chain Attack
https://thehackernews.com/2024/01/pro-iranian-hacker-group-targeting.html,  Pro-Iranian Hacker Group Targeting Albania with No-Justice Wiper Malware ,2024-01-06, Malware ,Cyber Attack,Cyber Attack
https://thehackernews.com/2024/01/spectralblur-new-macos-backdoor-threat.html,  SpectralBlur: New macOS Backdoor Threat from North Korean Hackers ,2024-01-05, Endpoint Security ,Malware,Malware
https://thehackernews.com/2024/01/exposed-secrets-are-everywhere-heres.html,  Exposed Secrets are Everywhere. Here's How to Tackle Them ,2024-01-05, Threat Intelligence ,Security Automation,Security Automation
https://thehackernews.com/2024/01/orange-spain-faces-bgp-traffic-hijack.html,  Orange Spain Faces BGP Traffic Hijack After RIPE Account Hacked by Malware ,2024-01-05, Network Security ,Malware,Malware
https://thehackernews.com/2024/01/alert-ivanti-releases-patch-for.html,  Alert: Ivanti Releases Patch for Critical Vulnerability in Endpoint Manager Solution ,2024-01-05, Vulnerability ,Network Security,Network Security
https://thehackernews.com/2024/01/russian-hackers-had-covert-access-to.html,  Russian Hackers Had Covert Access to Ukraine's Telecom Giant for Months ,2024-01-05, Cyber Attack ,Data Breach,Data Breach
https://thehackernews.com/2024/01/new-bandook-rat-variant-resurfaces.html,"  New Bandook RAT Variant Resurfaces, Targeting Windows Machines ",2024-01-05, Malware ,Cyber Espionage,Cyber Espionage
https://thehackernews.com/2024/01/three-ways-to-supercharge-your-software.html,  Three Ways To Supercharge Your Software Supply Chain Security ,2024-01-04, Ethical Hacking ,Vulnerability Assessment,Vulnerability Assessment
https://thehackernews.com/2024/01/beware-3-malicious-pypi-packages-found.html,  Beware: 3 Malicious PyPI Packages Found Targeting Linux with Crypto Miners ,2024-01-04, Cryptocurrency Miner ,Malware,Malware
https://thehackernews.com/2024/01/uac-0050-group-using-new-phishing.html,  UAC-0050 Group Using New Phishing Tactics to Distribute Remcos RAT ,2024-01-04, Software Security ,Malware,Malware
https://thehackernews.com/2024/01/mandiants-twitter-account-restored.html,  Mandiant's Twitter Account Restored After Six-Hour Crypto Scam Hack ,2024-01-04, Cryptocurrency ,Social Media,Social Media
https://thehackernews.com/2024/01/malware-using-google-multilogin-exploit.html,  Malware Using Google MultiLogin Exploit to Maintain Access Despite Password Reset ,2024-01-03, Malware ,Data Theft,Data Theft
https://thehackernews.com/2024/01/5-ways-to-reduce-saas-security-risks.html,  5 Ways to Reduce SaaS Security Risks ,2024-01-03, Attack Surface ,SaaS Security,SaaS Security
https://thehackernews.com/2024/01/smtp-smuggling-new-threat-enables.html,  SMTP Smuggling: New Flaw Lets Attackers Bypass Security and Spoof Emails ,2024-01-03, Cyber Threat ,Email Security,Email Security
https://thehackernews.com/2024/01/doj-slams-xcast-with-10-million-fine.html,  DOJ Slams XCast with $10 Million Fine Over Massive Illegal Robocall Operation ,2024-01-03, VoIP Service ,Regulatory Compliance,Regulatory Compliance
https://thehackernews.com/2024/01/the-definitive-enterprise-browser.html,  The Definitive Enterprise Browser Buyer's Guide ,2024-01-02, Browser Security ,Threat Protection,Threat Protection
https://thehackernews.com/2024/01/google-settles-5-billion-privacy.html,  Google Settles $5 Billion Privacy Lawsuit Over Tracking Users in 'Incognito Mode' ,2024-01-02, Data Privacy ,Online Tracking,Online Tracking
https://thehackernews.com/2024/01/new-variant-of-dll-search-order.html,  New Variant of DLL Search Order Hijacking Bypasses Windows 10 and 11 Protections ,2024-01-01, Windows Security ,Vulnerability,Vulnerability
https://thehackernews.com/2024/01/new-terrapin-flaw-could-let-attackers.html,  New Terrapin Flaw Could Let Attackers Downgrade SSH Protocol Security ,2024-01-01, Encryption ,Network Security,Network Security
https://thehackernews.com/2024/01/new-jinxloader-targeting-users-with.html,  New JinxLoader Targeting Users with Formbook and XLoader Malware ,2024-01-01, Malware ,Dark Web,Dark Web
https://thehackernews.com/2023/12/beware-scam-as-service-aiding.html,  Beware: Scam-as-a-Service Aiding Cybercriminals in Crypto Wallet-Draining Attacks ,2023-12-30, Cryptocurrency ,Phishing Scam,Phishing Scam
https://thehackernews.com/2023/12/albanian-parliament-and-one-albania.html,  Albanian Parliament and One Albania Telecom Hit by Cyber Attacks ,2023-12-29, Cyber Attack ,Web Security,Web Security
https://thehackernews.com/2023/12/cert-ua-uncovers-new-malware-wave.html,"  CERT-UA Uncovers New Malware Wave Distributing OCEANMAP, MASEPIE, STEELHOOK ",2023-12-29, Email Security ,Malware,Malware
